time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-4.26898487119,5.72386264994,21.1023878916,0.438455123262,0.209071154018,0.0,-4.00381290306,5.50052450046,4.10746723098,0.265945347593,0.037613943241,0.0,439.1079786627033,440.0770854337788,438.1646673239273,439.97389094130085
3.5400000000000027,-4.513061981,6.06063875595,21.3464624228,0.454166997846,0.211840628844,0.0,-4.13226353095,5.72607213133,4.02726786017,0.252134055028,0.0593164253618,0.0,441.4045282783118,443.19356381577666,443.2300634606255,442.16238648977776
3.6000000000000028,-4.76479978901,6.41090684432,21.5851413366,0.468900126496,0.215447603411,0.0,-4.25925195524,5.95013717185,3.92769957317,0.227271731768,0.0616690573855,0.0,438.52645402463725,438.7244913121787,438.60503324112096,436.5954205231684
3.660000000000003,-5.02398539327,6.77426713228,21.8167399258,0.482217897002,0.219171997705,0.0,-4.38056115615,6.16236091808,3.79153921051,0.208401276017,0.0628692259265,0.0,426.42047434577955,426.52596170841286,428.03598440099296,426.4772152153916
3.720000000000003,-5.29190393753,7.15335696152,22.0455474462,0.494642891309,0.22343932781,0.0,-4.55020597267,6.47406133425,3.83334761361,0.204312616996,0.0839258585353,0.0,490.5627222421529,492.12739861542826,492.176470297549,491.9113077563708
3.780000000000003,-5.56866955665,7.54830162662,22.2711795683,0.506694652128,0.228464582094,0.0,-4.67568165678,6.69105476189,3.6870059689,0.192888071702,0.0834089972352,0.0,429.2069039510122,429.16902249349766,430.246102671438,429.31839096005507
3.840000000000003,-5.85345539049,7.95719055191,22.4894497423,0.517868092538,0.23358721027,0.0,-4.81750086048,6.93867420018,3.58758481181,0.167587888095,0.0890460998325,0.0,448.7281873320925,449.191590538279,449.9864497579753,447.9658197489093
3.900000000000003,-6.1461321273,8.37952314391,22.6990527153,0.529314561399,0.239073721167,0.0,-4.93880386194,7.13927933476,3.39875485257,0.216862988353,0.0958448629986,0.0,416.4869648269968,417.08897944945767,415.5581306196306,419.8918992103206
3.960000000000003,-6.44709652569,8.815857649,22.9004873538,0.542406140892,0.244712674383,0.0,-5.09364677325,7.40524258533,3.31429088518,0.220724002012,0.0899735749604,0.0,459.1490296367906,458.69001954896015,458.31940896603487,458.671716532389
4.020000000000002,-6.75682739184,9.26695109157,23.0945747363,0.555923846024,0.249947507619,0.0,-5.23104696017,7.6313662008,3.15437944413,0.23313730823,0.0811497015556,0.0,435.3997202874194,434.6670738716066,431.77533096790535,432.8733350331749
4.080000000000001,-7.07558135733,9.73312421713,23.2812472391,0.570615445933,0.254963764908,0.0,-5.39427819468,7.90773038574,3.06640406459,0.261542412192,0.0881070756858,0.0,463.34281942698954,463.89500036397766,462.48419246705004,464.77287627976017
4.14,-7.40294140659,10.2133369475,23.4583645358,0.586510343028,0.259976415819,0.0,-5.51806860463,8.09967881359,2.83691023192,0.270913936398,0.0723583921096,0.0,412.4776393171554,411.09017020326377,411.8214627991568,412.7264061541548
4.199999999999998,-7.73883261718,10.707292485,23.6248228023,0.602376066461,0.264384126012,0.0,-5.67843856456,8.36552995974,2.71013460229,0.246546940053,0.0755809785753,0.0,455.80145301509503,456.0630484848017,455.64824337622,453.76343031247706
4.259999999999997,-8.08359290117,11.2155569891,23.7810009312,0.617432180321,0.268608250317,0.0,-5.81383037802,8.57673430108,2.49503822075,0.258503391804,0.0572507681983,0.0,423.7322611301448,422.1569010918915,423.911037214438,425.0037245737676
4.319999999999996,-8.43696018928,11.737434799,23.9254018839,0.632501695927,0.271560399515,0.0,-5.96519175409,8.81916560616,2.31717508392,0.229500328445,0.0237738324546,0.0,443.47639445667545,440.71840338760353,441.80506194479153,439.4692566356567
4.379999999999995,-8.79997414748,12.2750141095,24.0604970486,0.646742406611,0.273088229557,0.0,-6.13518278624,9.09985910304,2.18454262746,0.249630868094,0.0286456246913,0.0,461.7651714362636,462.14954727444746,462.1484553737408,463.78612223912313
4.439999999999993,-9.17354638636,12.8301910766,24.1884057353,0.661770990136,0.274401322348,0.0,-6.31703427839,9.40561297435,2.07722426881,0.252112578923,0.00279676503596,0.0,476.216733535911,474.23468663638425,477.37633763911396,477.6238683995981
4.499999999999992,-9.55795706733,13.4035680552,24.3094294629,0.677623053818,0.274842455649,0.0,-6.49638135498,9.7065379192,1.95509548786,0.281256443614,0.0151846077441,0.0,475.43443766033164,476.38286082461906,473.7389285774723,476.03951690399003
4.559999999999991,-9.95197848557,13.9924723755,24.4197320951,0.694469727557,0.275782556497,0.0,-6.63767763408,9.92357437061,1.72074953417,0.279805594143,0.0166186431789,0.0,433.6965820908055,433.8169711381597,434.20959901391456,434.16972205451265
4.6199999999999894,-10.3554392536,14.5965637779,24.5183868309,0.710900855601,0.276946583792,0.0,-6.81078461212,10.2123181801,1.56596204327,0.258026309762,0.0244523011907,0.0,469.8122684869358,470.4194282983126,471.3711096340739,469.7550654455343
4.679999999999988,-10.7675943133,15.2140781963,24.6030248539,0.726056815536,0.278273146293,0.0,-6.92793403781,10.3715905995,1.25516863696,0.238641994543,0.0169557464196,0.0,406.7760532043361,406.10392120052535,406.6950923620125,405.02457458039487
4.739999999999987,-11.1889815302,15.8461940673,24.6746284093,0.741146872975,0.279136308554,0.0,-7.11794589931,10.6979829716,1.12958292043,0.269328347106,0.00867540359277,0.0,488.50980848248963,487.89161395712836,487.0695635558245,489.4159377492564
4.799999999999986,-11.6203072955,16.4944314868,24.7347247033,0.757380823652,0.279393260566,0.0,-7.2595450969,10.9096492393,0.872795611997,0.272927326335,-0.00639690229316,0.0,437.9520932217292,436.696016786505,437.5092346005005,437.8840341409174
4.859999999999984,-12.0602644195,17.1556585845,24.7796135468,0.773536412991,0.279230997209,0.0,-7.40558781722,11.1308702219,0.622565456093,0.260697141192,0.00381248428574,0.0,441.5315680384609,442.3734912608794,444.6895497640368,443.7591999272642
4.919999999999983,-12.5083603545,17.8285972607,24.8077999725,0.78934770288,0.279513129341,0.0,-7.53103224799,11.3002576889,0.31664758951,0.268633378509,0.00642484958829,0.0,419.1730785503697,419.40006623178334,418.980663643888,419.74479113480015
4.979999999999982,-12.9662420774,18.5172235578,24.8230448029,0.805451973742,0.279978648952,0.0,-7.73111756873,11.6525222556,0.189075567686,0.267943878801,0.0103011508933,0.0,501.381883013064,501.66341835367945,502.06598541023305,502.07956765710014
5.0399999999999805,-13.4357946287,19.2261413404,24.8296204178,0.822352806901,0.28041652425,0.0,-7.92011713191,11.9767050618,0.0278891032494,0.300350626277,0.000488877156233,0.0,495.5625137137088,494.84031007499595,492.32661626536515,494.789668651533
